path,type,source,author,license,generation_command,sha256
templates/hd2d_wuxia/assets/enemy/wolf_l_walk_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,e35e823d7ca3ed058f2c1dc79ff8d500c4c3b0104106f3cb8c8b6578e5dd548b
templates/hd2d_wuxia/assets/enemy/wolf_l_walk_3.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,1cd5576f431591e51587b25548c6a3b0b2a2c9f9b0f52db05f1d4f682f0de61e
templates/hd2d_wuxia/assets/enemy/wolf_l_walk_4.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,b459efbe58cbe9429c0dd283d72fc69732100ec5794ee26940f77a7c1955f08a
templates/hd2d_wuxia/assets/enemy/wolf_l_walk_5.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,ec11a020d717f2f42cd31c9d8d17cc6000ce8a9e47d9ff02b390cfb621d1f7f4
templates/hd2d_wuxia/assets/enemy/wolf_l_walk_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,6d87826eabcce9bd992456c7fe21a528834b96c320a2ba9e225613e7e1f26859
templates/hd2d_wuxia/assets/enemy/wolf_l_walk_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,76d6da88b6d2e63e2409893feaf20c91174deb44a3dfc7c6181a3f84f21e8981
templates/hd2d_wuxia/assets/enemy/wolf_r_attack_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,ec76f6e0fa47b50630a39ee4dcc081315d6371d770dbc34e73191322d253a154
templates/hd2d_wuxia/assets/enemy/wolf_r_attack_1.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,1b6eaabde1c6dee8fb417bfd1a6c331b09fbc74b957df132f84441181c2b6e79
templates/hd2d_wuxia/assets/enemy/wolf_r_attack_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,1de880e74f638a281606a0a2756e5ab85a6acb908e306694568eb0bc85ede819
templates/hd2d_wuxia/assets/enemy/wolf_r_attack_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,ec374d13ecc5786d45567c275afaaa84d810b88edff7a8f35a1cfd2fa7f72feb
templates/hd2d_wuxia/assets/enemy/wolf_r_attack_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,e7ac3b9ca0863cf192269c1b4294b667ebcdb893cc40e9742cd356ada3bc8511
templates/hd2d_wuxia/assets/enemy/wolf_r_die_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,1b6eaabde1c6dee8fb417bfd1a6c331b09fbc74b957df132f84441181c2b6e79
templates/hd2d_wuxia/assets/enemy/wolf_r_die_1.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,8b11f0e9af211e096eebc989aaef8a2750118c075a15d7a410a1d3ce6455f234
templates/hd2d_wuxia/assets/enemy/wolf_r_die_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,1b6eaabde1c6dee8fb417bfd1a6c331b09fbc74b957df132f84441181c2b6e79
templates/hd2d_wuxia/assets/enemy/wolf_r_die_3.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,8b11f0e9af211e096eebc989aaef8a2750118c075a15d7a410a1d3ce6455f234
templates/hd2d_wuxia/assets/enemy/wolf_r_die_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,c0d3cf20715c082e00a998519f0a76377e67e0aac9bc3996d74261d40f28f03c
templates/hd2d_wuxia/assets/enemy/wolf_r_die_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,3b2bf9d27e26a86cc2c31a6ca83a2830e291f5737c8c60bbc69cc010d8357dec
templates/hd2d_wuxia/assets/enemy/wolf_r_hurt_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,b43d0b0ba0914624fa707f862700cf4b036b4eec3dea775eb3cbb9c6285382d9
templates/hd2d_wuxia/assets/enemy/wolf_r_hurt_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,70eb879a8121006507b91a717c1ac5e04d8c5e620028610790f1e71d36e030e9
templates/hd2d_wuxia/assets/enemy/wolf_r_hurt_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,0f49250517e3d3f6fbb8a9856dfbf280f4c15cd9330273ea6d257673c4458aaf
templates/hd2d_wuxia/assets/enemy/wolf_r_idle_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,ec76f6e0fa47b50630a39ee4dcc081315d6371d770dbc34e73191322d253a154
templates/hd2d_wuxia/assets/enemy/wolf_r_idle_1.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,1cd5576f431591e51587b25548c6a3b0b2a2c9f9b0f52db05f1d4f682f0de61e
templates/hd2d_wuxia/assets/enemy/wolf_r_idle_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,ec76f6e0fa47b50630a39ee4dcc081315d6371d770dbc34e73191322d253a154
templates/hd2d_wuxia/assets/enemy/wolf_r_idle_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,747205100d6dc107dd1e4390fd57bcd458506f6308acffb86b7982f767d1cb80
templates/hd2d_wuxia/assets/enemy/wolf_r_idle_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,188f935a4e0b40f00923365ea0dc5413f03f40c4cea1453480eae4c77d52f761
templates/hd2d_wuxia/assets/enemy/wolf_r_walk_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,ec76f6e0fa47b50630a39ee4dcc081315d6371d770dbc34e73191322d253a154
templates/hd2d_wuxia/assets/enemy/wolf_r_walk_1.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,19c7649089be9b79dcc6157a8e90b9fc79c3330843c7c4e8808fdcc9920cbf00
templates/hd2d_wuxia/assets/enemy/wolf_r_walk_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,e35e823d7ca3ed058f2c1dc79ff8d500c4c3b0104106f3cb8c8b6578e5dd548b
templates/hd2d_wuxia/assets/enemy/wolf_r_walk_3.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,1cd5576f431591e51587b25548c6a3b0b2a2c9f9b0f52db05f1d4f682f0de61e
templates/hd2d_wuxia/assets/enemy/wolf_r_walk_4.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,b459efbe58cbe9429c0dd283d72fc69732100ec5794ee26940f77a7c1955f08a
templates/hd2d_wuxia/assets/enemy/wolf_r_walk_5.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,ec11a020d717f2f42cd31c9d8d17cc6000ce8a9e47d9ff02b390cfb621d1f7f4
templates/hd2d_wuxia/assets/enemy/wolf_r_walk_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,c840964ed16132fe8b37e784db694e9c0eab2a0327ba3303727146a951095ba8
templates/hd2d_wuxia/assets/enemy/wolf_r_walk_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,76d6da88b6d2e63e2409893feaf20c91174deb44a3dfc7c6181a3f84f21e8981
templates/hd2d_wuxia/assets/fx/dust_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,9ed98fd5ca087729ea90ff63e5a062a1da31c99a86f39370516efa6be39e8a57
templates/hd2d_wuxia/assets/fx/dust_1.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,f1ee04a6cad660462dd6c2e395db01f8a8ab475c93b486d5d6e13e55d29ba0b0
templates/hd2d_wuxia/assets/fx/dust_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,36817bc0b7f7e5dcf8b81f3c898a88280996acf9fb20895f028035d22385157d
templates/hd2d_wuxia/assets/fx/dust_3.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,2f4db5c11901e071c058f642c3695dbd7f305fcf7b1a48d81fbdfff5fced899c
templates/hd2d_wuxia/assets/fx/dust_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,b161dbbff83f2db7025f1c4ce2a1b0849fe6f97159387b45d6c54858b75f137f
templates/hd2d_wuxia/assets/fx/dust_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,5cf59d9f092f95fc08a1d641123a852870ab6fae18ca778c1d737e62b7c6c7d7
templates/hd2d_wuxia/assets/fx/firefly.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,5ef99123036ad3f799cdc8164253ce68e88ca34f9eae56210da5eedd2b716037
templates/hd2d_wuxia/assets/fx/firefly_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,66bdb0ac8eadbc4b038a33a0f516bb69db65f9c1650723b342031fdb87951bc2
templates/hd2d_wuxia/assets/fx/firefly_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,85410bcee865baea2b108c481fc0e3cbf698bfe7189dab8bf70ffd80780a6009
templates/hd2d_wuxia/assets/fx/glow_cool.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,090afd894ca0db7755fbef38436cae79e63b8ba495f0634ae0887498b17db57e
templates/hd2d_wuxia/assets/fx/glow_torch.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,61ed69ea01bb3472aba87b0b6d45e1aff221f3acb1e1641f3ad5d8fb0e453a7d
templates/hd2d_wuxia/assets/fx/glow_warm.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,46dfff6ae6437339d6109d2fa4b2568c0601f6f5d52ceb259eb58b4749e4284e
templates/hd2d_wuxia/assets/fx/heal_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,8c9b9fe494b81dc08987dd3da613c4693588fc25de87644495013dd141fd1c99
templates/hd2d_wuxia/assets/fx/heal_1.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,9ca3fbfdcb3266c9ff1bbe86658c17b61cd5ca9e461d7616475d10e96b2bbf28
templates/hd2d_wuxia/assets/fx/heal_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,f1d3526cc28ab36ae11717287c794b97f5ff8b6e6eacf80c25608c4e141e5da0
templates/hd2d_wuxia/assets/fx/heal_3.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,51d83af3511ca0c39b230d052aec5d5b9f46728920e361394af442c8550f9fc2
templates/hd2d_wuxia/assets/fx/heal_4.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,38c09bfa8a39ccd44a0222ef17759fd5b381d2286634a1f894e0f2f64d949380
templates/hd2d_wuxia/assets/fx/heal_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,997bb2a02202f20f46c679950824e7e807697490cf39f10fd37148597ab92e43
templates/hd2d_wuxia/assets/fx/heal_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,fddf6e6beb8a7a1727cb637e99669d0b904cf8fa132398d6f0d65d68a7d259a9
templates/hd2d_wuxia/assets/fx/hit_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,5b860664fbc5a5ab40c749af2495047562a758eef14ab017b836fa169f71832d
templates/hd2d_wuxia/assets/fx/hit_1.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,54e06331e1ef9d691d704a1c7d0a73c1a13cf4e06f79f60f14f82647fa542b6b
templates/hd2d_wuxia/assets/fx/hit_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,dc4a01e2abe1402c28ea36cef197018d59f5d26c1a9e0ad30a56b421f61e6f59
templates/hd2d_wuxia/assets/fx/hit_3.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,9ed643b8fa65da8a44a7003cf24ca75d81e580edcfe33ca72379a5f04f8ffb68
templates/hd2d_wuxia/assets/fx/hit_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,9b4823e6a4be1e6f572c1d40c334616d05577640f246828f7c9962a6b9593829
templates/hd2d_wuxia/assets/fx/hit_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,fe4caa62c4b5b074c4a7478bf3b2c34aadc4631bc5bab1f3e69a8b25d85be590
templates/hd2d_wuxia/assets/fx/leaf_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,d9f976334c47d6c339c11d0a68899748bb16195570187891ade79b324194372c
templates/hd2d_wuxia/assets/fx/leaf_1.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,d1657b6cbb07cee312d1fc1283af2126ddbdad4c0feb0be232aba35cbae55604
templates/hd2d_wuxia/assets/fx/leaf_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,406afe8f1cb4d29f87ca43407f1cd68e92ccab3fbe074e30d27ba08e5d30c589
templates/hd2d_wuxia/assets/fx/leaf_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,20f435d609cc9b295d1e5913b2220a2496e3d84fa900f43fc2fabd28253c6aaf
templates/hd2d_wuxia/assets/fx/leaf_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,7c33d6b00e98b22a7b1c259b350f5b089158eac239afea862e1192a521cb8b85
templates/hd2d_wuxia/assets/fx/levelup_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,938073f8a946dbf05c15b996f0acd96af98f499f0cde6580eaf43ec0b90a1afc
templates/hd2d_wuxia/assets/fx/levelup_1.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,8802a7d4333fd4f8ed16125802a338b99512edb92bb74e4f4b7abf5dd7e0f983
templates/hd2d_wuxia/assets/fx/levelup_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,99721dd9341d0677e6af22eb8972eebac1ba869f11e478d907ac84fe53674f9d
templates/hd2d_wuxia/assets/fx/levelup_3.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,d5c09b6cf006eceddbcb705aa805e0e08b2df14906b2ef9ca39638771b445690
templates/hd2d_wuxia/assets/fx/levelup_4.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,c2750ca2176b88cf4a244be05569000b7ad4647a02dc59d01561ac16002a9a1a
templates/hd2d_wuxia/assets/fx/levelup_5.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,dec8703e331f37b043d5946239ed2412501133a47600042e95708203e3e7c428
templates/hd2d_wuxia/assets/fx/levelup_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,66c150068dbfae1b046c92a26439ed56510bbdc7b538ad3ca60de2e49c2a8990
templates/hd2d_wuxia/assets/fx/levelup_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,9947c82257c32b2662f5af16ba67d555beab62360c4eb52c4427d24d8cf3c975
templates/hd2d_wuxia/assets/fx/qi_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,04df7fcc8d482b6e0f4cce4eeda36b27d61f6f378b075a090d86d6bc3ec51ab6
templates/hd2d_wuxia/assets/fx/qi_1.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,07425403e47ceea499768ce0d78090b8341bfce3a2ae1eda6027f1d405eb5abb
templates/hd2d_wuxia/assets/fx/qi_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,5f4f6012ac66541a11f0d81005fca08ef41c96671a4c2871e2be6f119336b83d
templates/hd2d_wuxia/assets/fx/qi_3.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,7c06ebcedfff2a9246dcd93da674dd5763c450a1c1af29f9c3f6298a28f52c18
templates/hd2d_wuxia/assets/fx/qi_4.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,45e808c6fb0c675089420d89c153d6ba2a3a8b7ae83321c4347135e48c4e57c0
templates/hd2d_wuxia/assets/fx/qi_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,c9551b99cb4f0f2f58bc1f17d5249cac9e76a4ad4d2d6e50af1e1a71fb4bf781
templates/hd2d_wuxia/assets/fx/qi_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,f5ff83e00f612cd1645c7e3da8e3d9b0281ace6c493c2ceafb654658f348a8b3
templates/hd2d_wuxia/assets/fx/shadow_big.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,92081e262dcd786ccfa62742e3528a8f5c3093f644c7eba6fd21f81aca7c737d
templates/hd2d_wuxia/assets/fx/shadow_mid.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,20c082d9e932eb0d0171f2874dd3dfc07ff5e1fb02f038e3bfc45b07e7d51024
templates/hd2d_wuxia/assets/fx/shadow_small.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,e33835d6b2b045ba2b3b0b250654617c817469dee51657091c5c5b9c0fad8bc6
templates/hd2d_wuxia/assets/fx/slash_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,cb2b5d5714433f7864938368a4909578f0b8cefab85981da2e7a0aac39455a14
templates/hd2d_wuxia/assets/fx/slash_1.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,4fde411b6e2524a19cc3296c9ac067ab36872246297ca9a8687ee2a747ac775e
templates/hd2d_wuxia/assets/fx/slash_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,02d2acf986dd80805488eff9d0dbbbaae040e84c3bd4597b97604b7666b2f42b
templates/hd2d_wuxia/assets/fx/slash_3.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,947348829273d8dcce3e78100e6bc4608b9475d4eb20df16964cfb854defb17c
templates/hd2d_wuxia/assets/fx/slash_4.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,f7ce92c37f010d60781d826eaa86b3a56b44d0489d858395a9422fe7d960ab87
templates/hd2d_wuxia/assets/fx/slash_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,480114fa26c111fb09f96e6a43230211b83869926bda55f6de13ca5cbf519055
templates/hd2d_wuxia/assets/fx/slash_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,9f145d18f12d01b2db929d2cd296f5995761b233e56d402619d5b67cc72cd7c9
templates/hd2d_wuxia/assets/maps/stronghold_3d.dmesh,3D 地图网格,gen_maps.py,DSEngine Authors,Apache-2.0,G2,95eedc68e4aac2d8961957efc5a26091dc7c096bfe97f7c1a02f0c58017c6050
templates/hd2d_wuxia/assets/maps/stronghold_far.png,地图分层/程序化 PNG,gen_maps.py,DSEngine Authors,Apache-2.0,G2,1bbd63bb53d627a7c828275887e861ec46a959f858472006070547d7089b6048
templates/hd2d_wuxia/assets/maps/stronghold_fg.png,地图分层/程序化 PNG,gen_maps.py,DSEngine Authors,Apache-2.0,G2,491584e9e177428b97a1e9f665f62a4337aba0311c1480a23762648d444df6e1
templates/hd2d_wuxia/assets/maps/stronghold_ground.png,地图分层/程序化 PNG,gen_maps.py,DSEngine Authors,Apache-2.0,G2,d98d796089c5694e0041ebeaf2d4f9612c5d98745361095eef5fff42d4dd60f9
templates/hd2d_wuxia/assets/maps/stronghold_sky.png,地图分层/程序化 PNG,gen_maps.py,DSEngine Authors,Apache-2.0,G2,29aa64c783105d2f57d59a70c9db54ee494b97144264ee5e007a9c04d86a9456
templates/hd2d_wuxia/assets/maps/village_3d.dmesh,3D 地图网格,gen_maps.py,DSEngine Authors,Apache-2.0,G2,827123ccea71da355dfa808c3e1b08e8be827cc14cb1a14e3fd3e9be4e78243e
templates/hd2d_wuxia/assets/maps/village_far.png,地图分层/程序化 PNG,gen_maps.py,DSEngine Authors,Apache-2.0,G2,1bbd63bb53d627a7c828275887e861ec46a959f858472006070547d7089b6048
templates/hd2d_wuxia/assets/maps/village_fg.png,地图分层/程序化 PNG,gen_maps.py,DSEngine Authors,Apache-2.0,G2,a6fd5d60ce6720026daf12b3e187d2fbb2580c94e181ec948e41de76c5d0fced
templates/hd2d_wuxia/assets/maps/village_ground.png,地图分层/程序化 PNG,gen_maps.py,DSEngine Authors,Apache-2.0,G2,4c69b7fb31e794c4b49138cdfaf21b87b2ad033de20aa9c8b78f5e268ef30dd4
templates/hd2d_wuxia/assets/maps/village_sky.png,地图分层/程序化 PNG,gen_maps.py,DSEngine Authors,Apache-2.0,G2,29aa64c783105d2f57d59a70c9db54ee494b97144264ee5e007a9c04d86a9456
templates/hd2d_wuxia/assets/npc/elder/elder_d_idle_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,0c9b82595cfa31390a44f3dd43d127f705cada15cc6f28dea27cf9b3a622e5cf
templates/hd2d_wuxia/assets/npc/elder/elder_d_idle_1.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,5224571f7bd7b6d8b4424cf2bea1fc2858f321f1fd378f046017029b9a2bc7e5
templates/hd2d_wuxia/assets/npc/elder/elder_d_idle_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,0c9b82595cfa31390a44f3dd43d127f705cada15cc6f28dea27cf9b3a622e5cf
templates/hd2d_wuxia/assets/npc/elder/elder_d_idle_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,a501e4dbf41cf2bdfcc3de0904c483135224524b99cb2b20cf45260ebe72d868
templates/hd2d_wuxia/assets/npc/elder/elder_d_idle_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,36a97b918e5ab72d729edfb8986f00b43a7f27e06752145bfaeb849958605cbc
templates/hd2d_wuxia/assets/npc/elder/elder_r_idle_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,e61ab58fef413c1ed80b8476bccbd2bdc0774a364cec25c284f66681ab918dfa
templates/hd2d_wuxia/assets/npc/elder/elder_r_idle_1.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,c486a913713d2803a0cf4b1fe6ae39f3a2f7e04b7dba58a231c741e4c93c63ce
templates/hd2d_wuxia/assets/npc/elder/elder_r_idle_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,e61ab58fef413c1ed80b8476bccbd2bdc0774a364cec25c284f66681ab918dfa
templates/hd2d_wuxia/assets/npc/elder/elder_r_idle_atlas.dsprite.json,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,7de8f50d8bec33096b526cad341d9709040075b8212b7c6c6a4ab38b8103873b
templates/hd2d_wuxia/assets/npc/elder/elder_r_idle_atlas.png,图集描述/图集 PNG,gen_atlases.py,DSEngine Authors,Apache-2.0,G3,66ac805b93258f679084a13df38e776a310311388d3352662fc46327e3bbb9b9
templates/hd2d_wuxia/assets/npc/elder/elder_u_idle_0.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,245991fd23b33db532d513d6b503d4931bb32a3d75c98ab87f2c9fdcc6cfbf71
templates/hd2d_wuxia/assets/npc/elder/elder_u_idle_1.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,135c6c3a3edd2b85e4fa3226ada4b7c9c3e63f34e91d3bf91d1d973ba8ea3e35
templates/hd2d_wuxia/assets/npc/elder/elder_u_idle_2.png,角色/敌人/NPC/FX 序列帧 PNG,generate_assets.py + gen_lib.py,DSEngine Authors,Apache-2.0,G1,245991fd23b33db532d513d6b503d4931bb32a3d75c98ab87f2c9fdcc6cfbf71
