path,type,source,author,license,generation_command,sha256
games/wuxia_arpg/assets/actor/hero_d_atlas.dsprite.json,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,9e69fd523cff08995ef310f0a1be690690df8350396ef7bcfe3a536b3b6df320
games/wuxia_arpg/assets/actor/hero_d_atlas.png,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,bf5f463ea5f5f992ca63ca5d70f949aa0dfe20550c30c47f79b2952623a436d8
games/wuxia_arpg/assets/actor/hero_l_atlas.dsprite.json,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,0bbf35fd43a1ed9619226d529aaa56c45e4b3cc7995bde18b449c9703afbb730
games/wuxia_arpg/assets/actor/hero_l_atlas.png,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,bd8f6eb9741a8352aa366be0eb4401fc41bf035f619bc873a5ac82e2c94252c6
games/wuxia_arpg/assets/actor/hero_r_atlas.dsprite.json,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,aee3270a33c306c47ed40ee845c53f94b2c4497787edfb0404734afa6f0de174
games/wuxia_arpg/assets/actor/hero_r_atlas.png,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,b35cccee02e8580807429eb8fa5796044cf53d0fda782634b18fb00cdd612c6e
games/wuxia_arpg/assets/actor/hero_u_atlas.dsprite.json,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,d10f9bb9f92afb41e040132d3116a49972b0f55edb2dafb47e4e663495d1217d
games/wuxia_arpg/assets/actor/hero_u_atlas.png,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,ac1d6bc6d86d3f98a18029cdcdbbde99e2ed3791647831c5c9e553936e3deb80
games/wuxia_arpg/assets/audio/bgm_loop.wav,新生成音频,gen_assets.py,DSEngine Authors,Apache-2.0,G1,11f75b7b2692a4d49929703594abab2740610f2d9e9185e55de05b45b2aea033
games/wuxia_arpg/assets/audio/sfx_click.wav,新生成音频,gen_assets.py,DSEngine Authors,Apache-2.0,G1,eeb06a1e3002fa069e8db8753331ef4fae7dd588a75d1711896a022baff48f7a
games/wuxia_arpg/assets/audio/sfx_hit.wav,新生成音频,gen_assets.py,DSEngine Authors,Apache-2.0,G1,849090dd5ed7a3410ec96f25a83304865925c05bd13592a53a72f33258935d52
games/wuxia_arpg/assets/audio/sfx_levelup.wav,新生成音频,gen_assets.py,DSEngine Authors,Apache-2.0,G1,bed7f713fc35e3d50a2351a40fa1fb3630509273dd015f5354c2085093825efe
games/wuxia_arpg/assets/audio/sfx_pickup.wav,新生成音频,gen_assets.py,DSEngine Authors,Apache-2.0,G1,bea450515a40cad3b54b5adb35d3031c81dd00268b1e1207b6f91155c23c1e42
games/wuxia_arpg/assets/audio/sfx_slash.wav,新生成音频,gen_assets.py,DSEngine Authors,Apache-2.0,G1,f0b7235a8e8cedad6557bc9eea2f66e9c06ac5614d0ebb4aa4ed317b2b48e9fa
games/wuxia_arpg/assets/external/ninja_adventure/actor/bandit_d_atlas.dsprite.json,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,bdf70a9d04487f968316148648774c3541bafae413e4eb3cf582ea0ab7909d61
games/wuxia_arpg/assets/external/ninja_adventure/actor/bandit_d_atlas.png,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,b4fcf1d6aa6fcc611d285d49f04ec4db25ad24291bc926aaf79f4f5fbd727a51
games/wuxia_arpg/assets/external/ninja_adventure/actor/bandit_l_atlas.dsprite.json,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,4d55f6808b64aa5caf643623c8a3decaa09b618d1bff1038db8295b513e535e4
games/wuxia_arpg/assets/external/ninja_adventure/actor/bandit_l_atlas.png,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,9cb4fcfffbec2b51c214e0db5d714f492c003d66e65404ed08f3765d3ca13d3e
games/wuxia_arpg/assets/external/ninja_adventure/actor/bandit_r_atlas.dsprite.json,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,8c0a61e5e29ad1e59e0b1fb7e7b7388a3e2151d229acdfe6deb996c6e4408e4b
games/wuxia_arpg/assets/external/ninja_adventure/actor/bandit_r_atlas.png,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,5521ad572ed4ec9ce7d3b1a32a7e7db87554eef1bc789e0d4d53d75910d77441
